id,event_id,minute,second,team_id,x,y,expanded_minute,satisfiedEventsTypes,is_touch,player_id,end_x,end_y,goal_mouth_z,goal_mouth_y,is_shot,relatedEventId,relatedPlayerId,blocked_x,blocked_y,card_type,is_goal,period_display_name,type_display_name,outcome_type_display_name,Length,PassEndX,Zone,PassEndY,Angle,Longball,ThrowIn,Defensive,Foul,OppositeRelatedEvent,Offensive,FreekickTaken,HeadPass,Chipped,LeftFoot,Cross,Head,DirectFreekick,OutOfBoxCentre,GoalMouthY,GoalMouthZ,RightFoot,MissHigh,GoalKick,StandingSave,LayOff,MissLeft,MissRight,CornerTaken,PlayerCaughtOffside,IndirectFreekickTaken,KeeperThrow,IntentionalAssist,ShotAssist,KeyPass,BoxRight,FirstTouch,BlockedX,BlockedY,RelatedEventId,RegularPlay,Assisted,LowCentre,ParriedDanger,Hands,DivingSave,KeeperSaveInTheBox,BigChance,SmallBoxCentre,OverRun,Yellow,SetPiece,BoxCentre,Blocked,OutfielderBlock,Volley,HighLeft,BigChanceCreated,HighRight,Penalty,KeeperMissed,LowLeft,FromCorner,IndividualPlay,BoxLeft,PlayerPosition,JerseyNumber,FormationSlot,LowRight,LeadingToAttempt,Throughball,Feet,ParriedSafe,FastBreak,Collected,KeeperSaveObox
2886299343.0,509,48,0.0,495,40.1,0.0,54,"[91, 212, 36, 37, 216]",True,349932.0,56.5,3.4,,,,,,,,,,SecondHalf,Pass,Unsuccessful,17.6,56.5,Right,3.4,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299347.0,371,48,2.0,1469,43.5,96.6,54,"[197, 200]",False,434240.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,Back,,,,,1.0,,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299345.0,510,48,2.0,495,56.5,3.4,54,"[198, 199]",False,346110.0,,,,,,,,,,,,SecondHalf,Aerial,Unsuccessful,,,Right,,,,,,,371.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299353.0,372,48,4.0,1469,43.5,96.6,54,"[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,434240.0,51.7,85.1,,,,,,,,,,SecondHalf,Pass,Successful,11.6,51.7,Left,85.1,5.55,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299355.0,373,48,5.0,1469,51.7,85.1,54,"[91, 120, 29, 139, 36, 38, 216, 218]",True,303096.0,57.5,79.6,,,,,,,,,,SecondHalf,Pass,Unsuccessful,7.1,57.5,Left,79.6,5.73,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299351.0,511,48,6.0,495,34.4,23.4,54,"[91, 118, 120, 29, 36, 38, 216, 218]",True,248144.0,39.3,18.0,,,,,,,,,,SecondHalf,Pass,Unsuccessful,6.3,39.3,Back,18.0,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299359.0,374,48,7.0,1469,60.7,82.0,54,"[91, 101, 56]",True,303096.0,,,,,,,,,,,,SecondHalf,Interception,Successful,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299483.0,390,48,8.0,1469,60.6,69.4,54,[93],False,303096.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299361.0,375,48,9.0,1469,56.7,89.4,54,"[91, 119, 117, 30, 124, 36, 38, 216, 218]",True,303096.0,64.3,73.2,,,,,,,,,,SecondHalf,Pass,Successful,13.6,64.3,Center,73.2,5.34,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299367.0,376,48,9.0,1469,64.3,73.2,54,"[91, 120, 29, 139, 36, 37, 217, 218]",True,431346.0,71.5,74.8,,,,,,,,,,SecondHalf,Pass,Unsuccessful,7.6,71.5,Center,74.8,0.14,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299365.0,512,48,10.0,495,22.9,30.1,54,"[91, 117, 30, 139, 36, 38, 215, 218]",True,248144.0,24.3,24.1,,,,,,,,,,SecondHalf,Pass,Successful,4.3,24.3,Back,24.1,5.06,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299369.0,513,48,11.0,495,24.2,24.0,54,[91],True,349932.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299373.0,514,48,12.0,495,24.0,23.7,54,"[91, 117, 30, 36, 37, 215, 218]",True,328643.0,29.2,28.5,,,,,,,,,,SecondHalf,Pass,Successful,6.4,29.2,Back,28.5,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299375.0,515,48,13.0,495,34.3,27.9,54,[93],False,392361.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299379.0,516,48,14.0,495,34.3,27.9,54,"[91, 117, 30, 35, 37, 215, 218]",True,392361.0,21.1,29.7,,,,,,,,,,SecondHalf,Pass,Successful,13.9,21.1,Back,29.7,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299383.0,517,48,17.0,495,22.5,25.9,54,"[91, 118, 120, 29, 124, 36, 38, 216, 218]",True,248144.0,40.0,8.7,,,,,,,,,,SecondHalf,Pass,Unsuccessful,21.8,40.0,Back,8.7,5.72,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299397.0,377,48,21.0,1469,60.0,91.3,54,"[91, 101, 56]",True,434240.0,,,,,,,,,,,,SecondHalf,Interception,Successful,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299399.0,378,48,22.0,1469,57.1,68.8,54,[93],False,288894.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299401.0,379,48,22.0,1469,57.1,68.8,54,"[91, 119, 117, 30, 35, 37, 216, 218]",True,288894.0,51.4,76.1,,,,,,,,,,SecondHalf,Pass,Successful,7.8,51.4,Center,76.1,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299403.0,380,48,23.0,1469,51.2,76.1,54,"[91, 117, 30, 35, 38, 216, 218]",True,431121.0,38.9,76.0,,,,,,,,,,SecondHalf,Pass,Successful,12.9,38.9,Back,76.0,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299409.0,381,48,24.0,1469,37.6,73.8,54,"[91, 117, 30, 35, 38, 216, 218]",True,438654.0,36.2,40.7,,,,,,,,,,SecondHalf,Pass,Successful,22.6,36.2,Back,40.7,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299421.0,382,48,29.0,1469,35.0,57.5,54,"[91, 117, 30, 35, 38, 215, 218]",True,520326.0,20.0,50.9,,,,,,,,,,SecondHalf,Pass,Successful,16.4,20.0,Back,50.9,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299425.0,383,48,34.0,1469,20.9,46.0,54,"[91, 119, 117, 127, 36, 37, 216, 218]",True,280987.0,66.5,46.1,,,,,,,,,,SecondHalf,Pass,Successful,47.9,66.5,Center,46.1,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299427.0,384,48,37.0,1469,66.5,46.1,54,"[91, 120, 29, 139, 35, 37, 216, 218]",True,431346.0,60.2,47.6,,,,,,,,,,SecondHalf,Pass,Unsuccessful,6.7,60.2,Center,47.6,2.99,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299429.0,518,48,38.0,495,39.8,52.4,54,"[91, 101, 56]",True,486734.0,,,,,,,,,,,,SecondHalf,Interception,Successful,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299433.0,519,48,39.0,495,27.8,38.4,54,[93],False,486734.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299445.0,520,48,41.0,495,30.3,29.7,54,"[91, 117, 30, 36, 38, 216, 218]",True,486734.0,43.0,16.8,,,,,,,,,,SecondHalf,Pass,Successful,16.0,43.0,Back,16.8,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299447.0,521,48,43.0,495,43.0,16.8,54,"[91, 69]",True,317541.0,,,,,,,,,,,,SecondHalf,BallTouch,Unsuccessful,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299453.0,385,48,46.0,1469,58.9,93.5,54,[93],False,514978.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299463.0,387,48,47.0,1469,58.9,93.5,54,"[91, 69]",True,514978.0,,,,,,,,,,,,SecondHalf,BallTouch,Unsuccessful,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299455.0,522,48,47.0,495,38.5,7.3,54,"[91, 63]",True,349932.0,,,,,,,,,,,,SecondHalf,Foul,Successful,,,Back,,,,,,1.0,388.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299465.0,388,48,47.0,1469,61.5,92.7,54,[64],False,514978.0,,,,,,389.0,514978.0,,,,,SecondHalf,Foul,Unsuccessful,,,Left,,,,,1.0,1.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299475.0,389,49,3.0,1469,0.0,0.0,55,[65],False,514978.0,,,,,,388.0,514978.0,,,"{'value': 31, 'displayName': 'Yellow'}",,SecondHalf,Card,Successful,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2886299571.0,523,50,1.0,495,37.6,5.8,56,"[91, 117, 30, 132, 35, 37, 215, 218]",True,392361.0,26.2,8.7,,,,,,,,,,SecondHalf,Pass,Successful,12.1,26.2,Back,8.7,2.98,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299577.0,524,50,2.0,495,26.6,9.0,56,"[91, 117, 30, 36, 38, 216, 218]",True,328643.0,35.7,5.1,,,,,,,,,,SecondHalf,Pass,Successful,9.9,35.7,Back,5.1,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299585.0,525,50,2.0,495,35.7,5.1,56,"[91, 117, 30, 35, 37, 215, 218]",True,392361.0,20.6,7.5,,,,,,,,,,SecondHalf,Pass,Successful,15.9,20.6,Back,7.5,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299591.0,526,50,4.0,495,20.6,7.5,56,"[91, 117, 30, 35, 37, 215, 218]",True,328643.0,9.8,32.8,,,,,,,,,,SecondHalf,Pass,Successful,20.6,9.8,Back,32.8,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299615.0,527,50,7.0,495,9.9,35.2,56,"[91, 117, 30, 36, 37, 215, 218]",True,136220.0,20.0,74.8,,,,,,,,,,SecondHalf,Pass,Successful,28.9,20.0,Back,74.8,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299623.0,528,50,17.0,495,42.7,80.1,56,"[91, 119, 117, 30, 36, 37, 216, 218]",True,362434.0,61.4,97.1,,,,,,,,,,SecondHalf,Pass,Successful,22.8,61.4,Left,97.1,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299625.0,529,50,21.0,495,76.0,86.3,56,"[91, 63]",True,437387.0,,,,,,,,,,,,SecondHalf,Foul,Successful,,,Left,,,,,,1.0,391.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299627.0,391,50,21.0,1469,24.0,13.7,56,[64],False,447492.0,,,,,,392.0,447492.0,,,,,SecondHalf,Foul,Unsuccessful,,,Back,,,,,1.0,1.0,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299641.0,392,50,30.0,1469,0.0,0.0,56,[65],False,447492.0,,,,,,391.0,447492.0,,,"{'value': 31, 'displayName': 'Yellow'}",,SecondHalf,Card,Successful,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2886299725.0,530,51,21.0,495,80.4,87.9,57,"[91, 119, 137, 124, 125, 36, 38, 217, 218]",True,317541.0,88.7,63.1,,,,,,,,,,SecondHalf,Pass,Successful,19.0,88.7,Center,63.1,5.19,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299727.0,531,51,22.0,495,87.0,65.0,57,"[91, 120, 29, 139, 36, 38, 217, 218]",True,404776.0,88.8,59.7,,,,,,,,,,SecondHalf,Pass,Unsuccessful,4.1,88.8,Center,59.7,5.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299729.0,393,51,24.0,1469,9.4,34.3,57,[91],True,303096.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299861.0,547,51,24.0,495,88.6,60.9,57,[91],True,404776.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299735.0,394,51,26.0,1469,9.4,34.3,57,"[91, 94, 95, 215]",True,303096.0,21.8,39.4,,,,,,,,,,SecondHalf,Clearance,Successful,13.5,21.8,Back,39.4,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299739.0,396,51,27.0,1469,21.8,39.4,57,"[91, 118, 120, 29, 36, 37, 215, 218]",True,431346.0,28.4,41.5,,,,,,,,,,SecondHalf,Pass,Unsuccessful,7.1,28.4,Back,41.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299733.0,532,51,28.0,495,67.6,64.5,57,[91],True,392361.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886306949.0,738,51,29.0,1469,34.3,49.0,57,[93],False,442971.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299743.0,397,51,31.0,1469,37.3,60.8,57,"[91, 63]",True,442971.0,,,,,,,,,,,,SecondHalf,Foul,Successful,,,Back,,,,,,1.0,533.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299747.0,533,51,31.0,495,62.7,39.2,57,[64],False,362434.0,,,,,,534.0,362434.0,,,,,SecondHalf,Foul,Unsuccessful,,,Center,,,,,1.0,1.0,397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299757.0,534,51,38.0,495,0.0,0.0,57,[65],False,362434.0,,,,,,533.0,362434.0,,,"{'value': 31, 'displayName': 'Yellow'}",,SecondHalf,Card,Successful,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2886299773.0,398,51,58.0,1469,36.8,61.5,57,"[91, 119, 117, 127, 132, 36, 38, 216, 218]",True,438654.0,61.0,6.5,,,,,,,,,,SecondHalf,Pass,Successful,45.2,61.0,Right,6.5,5.31,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299775.0,399,52,2.0,1469,61.0,6.5,58,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,447492.0,77.7,8.0,,,,,,,,,,SecondHalf,Pass,Successful,17.6,77.7,Right,8.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299779.0,400,52,3.0,1469,77.7,8.0,58,"[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,288894.0,72.9,14.9,,,,,,,,,,SecondHalf,Pass,Successful,6.9,72.9,Right,14.9,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299781.0,401,52,4.0,1469,75.5,14.7,58,"[91, 70]",True,447492.0,,,,,,,,,,,,SecondHalf,Dispossessed,Successful,,,Right,,,,,,,535.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299785.0,535,52,4.0,495,24.4,85.4,58,"[91, 142]",True,404776.0,,,,,,,,,,,,SecondHalf,Tackle,Unsuccessful,,,Back,,,,,1.0,,401.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299783.0,402,52,5.0,1469,74.0,14.9,58,[91],True,447492.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886306951.0,943,52,6.0,495,24.7,88.5,58,[91],True,404776.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299789.0,536,52,7.0,495,22.5,91.0,58,[93],False,248144.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299793.0,537,52,10.0,495,29.4,89.6,58,"[91, 53]",True,248144.0,,,,,,,,,,,,SecondHalf,TakeOn,Unsuccessful,,,Back,,,,,1.0,,403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299797.0,403,52,10.0,1469,70.6,10.4,58,"[91, 143]",True,442971.0,,,,,,,,,,,,SecondHalf,Tackle,Successful,,,Right,,,,,,,537.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299801.0,405,52,14.0,1469,68.0,13.5,58,[93],False,288894.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299803.0,406,52,14.0,1469,70.8,16.4,58,"[91, 53]",True,288894.0,,,,,,,,,,,,SecondHalf,TakeOn,Unsuccessful,,,Right,,,,,,,538.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299805.0,538,52,14.0,495,29.2,83.6,58,"[91, 143]",True,486734.0,,,,,,,,,,,,SecondHalf,Tackle,Successful,,,Back,,,,,1.0,,406.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299807.0,539,52,15.0,495,24.1,82.2,58,[93],False,248144.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299809.0,540,52,16.0,495,24.3,82.6,58,"[91, 117, 30, 36, 38, 215, 218]",True,248144.0,24.4,76.2,,,,,,,,,,SecondHalf,Pass,Successful,4.4,24.4,Back,76.2,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299811.0,541,52,17.0,495,24.4,76.2,58,"[91, 117, 30, 35, 37, 215, 218]",True,486734.0,17.4,89.5,,,,,,,,,,SecondHalf,Pass,Successful,11.7,17.4,Back,89.5,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299815.0,542,52,18.0,495,16.9,93.1,58,"[91, 117, 30, 35, 38, 215, 218]",True,437387.0,9.4,71.1,,,,,,,,,,SecondHalf,Pass,Successful,16.9,9.4,Back,71.1,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299817.0,543,52,20.0,495,7.6,67.8,58,"[91, 117, 30, 36, 38, 215, 218]",True,362434.0,14.7,39.6,,,,,,,,,,SecondHalf,Pass,Successful,20.6,14.7,Back,39.6,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299819.0,544,52,21.0,495,14.1,39.6,58,"[91, 117, 30, 35, 37, 215, 218]",True,328643.0,3.7,50.8,,,,,,,,,,SecondHalf,Pass,Successful,13.3,3.7,Back,50.8,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299823.0,545,52,24.0,495,3.6,51.9,58,"[91, 118, 120, 29, 124, 36, 38, 215, 218]",True,136220.0,15.3,33.1,,,,,,,,,,SecondHalf,Pass,Unsuccessful,17.7,15.3,Back,33.1,5.48,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299831.0,407,52,26.0,1469,84.5,69.5,58,[91],True,514978.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299841.0,546,52,30.0,495,37.0,4.5,58,"[91, 120, 124, 128, 36, 37, 217, 218]",True,349932.0,89.2,30.9,,,,,,,,,,SecondHalf,Pass,Unsuccessful,57.7,89.2,Center,30.9,0.32,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299843.0,408,52,35.0,1469,10.1,73.5,58,[93],False,280987.0,,,,,,,,,,,,SecondHalf,KeeperPickup,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299853.0,409,52,37.0,1469,10.4,72.7,58,"[91, 36, 38, 215, 218]",True,280987.0,22.2,68.8,,,,,,,,,,SecondHalf,Pass,Successful,12.7,22.2,Back,68.8,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299863.0,410,52,38.0,1469,22.2,68.8,58,"[91, 117, 30, 38, 215, 218]",True,438654.0,22.2,41.5,,,,,,,,,,SecondHalf,Pass,Successful,18.6,22.2,Back,41.5,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886299865.0,411,52,41.0,1469,30.9,42.8,58,"[91, 63]",True,520326.0,,,,,,,,,,,,SecondHalf,Foul,Successful,,,Back,,,,,1.0,1.0,548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
