id,event_id,minute,second,team_id,x,y,expanded_minute,satisfiedEventsTypes,is_touch,player_id,end_x,end_y,relatedEventId,relatedPlayerId,blocked_x,blocked_y,goal_mouth_z,goal_mouth_y,is_shot,card_type,is_goal,period_display_name,type_display_name,outcome_type_display_name,Angle,PassEndY,Length,Zone,PassEndX,Longball,ThrowIn,Chipped,Foul,OppositeRelatedEvent,Offensive,Defensive,FreekickTaken,LayOff,StandingSave,MissLeft,ShotAssist,Cross,CornerTaken,RightFoot,IntentionalAssist,BigChanceCreated,KeyPass,FirstTouch,GoalMouthY,LowRight,SmallBoxRight,BigChance,BlockedY,BlockedX,Assisted,Head,RelatedEventId,GoalMouthZ,FromCorner,ParriedSafe,Hands,KeeperSaveInSixYard,KeeperSaveInTheBox,MissRight,LeftFoot,Blocked,BoxCentre,LowCentre,ThrowinSetPiece,OutfielderBlock,SetPiece,GoalKick,HeadPass,IndividualPlay,BoxLeft,RegularPlay,OverRun,PlayerCaughtOffside,IndirectFreekickTaken,Yellow,OneOnOne,LowLeft,FastBreak,BoxRight,Feet,KeeperThrow,OutOfBoxCentre,BlockedCross,MissHigh,DirectFreekick,OutOfBoxDeepLeft,Volley,HighRight,Collected,LeadingToAttempt,DeepBoxLeft,PlayerPosition,JerseyNumber,FormationSlot,HighLeft,DivingSave,LastMan,Penalty,KeeperSaved,AerialFoul,LeadingToGoal,HighCentre,SmallBoxCentre,SixYardBlock,SmallBoxLeft,HighClaim,OutOfBoxRight,KeeperSaveObox,ParriedDanger
2890879085.0,430,49,47.0,495,94.8,30.3,54,[122],False,433572.0,,,,,,,,,,,,SecondHalf,CornerAwarded,Successful,,,,Center,,,,,,446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879097.0,446,49,47.0,957,5.2,69.7,54,[122],False,109915.0,,,,,,,,,,,,SecondHalf,CornerAwarded,Unsuccessful,,,,Back,,,,,,430.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879141.0,431,50,6.0,495,99.5,0.5,55,"[91, 119, 137, 124, 125, 31, 32, 34, 35, 37, 217, 218]",True,320834.0,91.1,50.2,,,,,,,,,,SecondHalf,Pass,Successful,1.83,50.2,34.9,Center,91.1,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879147.0,433,50,11.0,495,91.5,46.6,55,[91],True,137512.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879213.0,434,50,16.0,495,88.9,70.9,55,"[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,427283.0,80.3,67.1,,,,,,,,,,SecondHalf,Pass,Successful,3.42,67.1,9.4,Center,80.3,,,,,,,,,,,,15.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879215.0,435,50,18.0,495,80.3,67.1,55,"[91, 10, 2, 5, 11, 12]",True,404776.0,,,434.0,427283.0,82.0,65.3,19.0,52.9,True,,,SecondHalf,SavedShot,Successful,,,,Center,,,,,,447.0,,,,,,,,,,1.0,,,,1.0,52.9,,,,65.3,82.0,1.0,,434.0,19.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879207.0,447,50,18.0,957,18.0,34.7,55,"[91, 58]",True,366116.0,,,,,,,,,,,,SecondHalf,Save,Successful,,,,Back,,,,,,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879287.0,436,50,26.0,495,52.1,75.6,55,"[91, 119, 117, 30, 36, 37, 216, 218]",True,349932.0,59.9,93.9,,,,,,,,,,SecondHalf,Pass,Successful,0.99,93.9,14.9,Left,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879311.0,437,50,28.0,495,59.9,93.9,55,"[91, 119, 117, 30, 36, 37, 216, 218]",True,404776.0,65.7,94.0,,,,,,,,,,SecondHalf,Pass,Successful,0.01,94.0,6.1,Left,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879341.0,438,50,30.0,495,65.9,94.0,55,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,427283.0,70.0,81.6,,,,,,,,,,SecondHalf,Pass,Successful,5.18,81.6,9.5,Left,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879351.0,439,50,33.0,495,87.4,76.2,55,"[91, 138, 126, 36, 38, 217, 218]",True,404776.0,88.7,67.9,,,,,,,,,,SecondHalf,Pass,Unsuccessful,4.95,67.9,5.8,Center,88.7,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879537.0,449,50,34.0,957,9.2,33.1,55,"[91, 94, 95, 216]",True,467913.0,40.6,27.4,,,,,,,,,,SecondHalf,Clearance,Successful,6.17,27.4,33.2,Back,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879417.0,440,50,37.0,495,62.3,74.5,55,"[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,486734.0,62.8,95.7,,,,,,,,,,SecondHalf,Pass,Successful,1.53,95.7,14.4,Left,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879449.0,441,50,40.0,495,60.9,96.0,55,"[91, 117, 30, 124, 35, 38, 216, 218]",True,427283.0,46.8,82.3,,,,,,,,,,SecondHalf,Pass,Successful,3.7,82.3,17.5,Back,46.8,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879473.0,442,50,43.0,495,45.2,78.3,55,"[91, 117, 30, 35, 38, 216, 218]",True,349932.0,35.8,61.3,,,,,,,,,,SecondHalf,Pass,Successful,4.01,61.3,15.2,Back,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879483.0,443,50,47.0,495,35.2,59.7,55,"[91, 117, 30, 36, 38, 216, 218]",True,137512.0,36.9,36.7,,,,,,,,,,SecondHalf,Pass,Successful,4.83,36.7,15.7,Back,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879519.0,444,50,49.0,495,36.8,36.7,55,"[91, 117, 30, 35, 37, 215, 218]",True,433572.0,31.6,79.5,,,,,,,,,,SecondHalf,Pass,Successful,1.76,79.5,29.6,Back,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879549.0,445,50,56.0,495,45.4,84.6,55,"[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,349932.0,83.9,91.6,,,,,,,,,,SecondHalf,Pass,Successful,0.12,91.6,40.7,Left,83.9,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890945287.0,1060,50,59.0,495,88.1,87.0,55,"[91, 53]",True,427283.0,,,,,,,,,,,,SecondHalf,TakeOn,Unsuccessful,,,,Left,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879551.0,446,50,59.0,495,87.1,86.8,55,"[91, 63]",True,427283.0,,,,,,,,,,,,SecondHalf,Foul,Successful,,,,Left,,,,,1.0,450.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879539.0,450,50,59.0,957,12.9,13.2,55,[64],False,415277.0,,,,,,,,,,,,SecondHalf,Foul,Unsuccessful,,,,Back,,,,,1.0,446.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890879855.0,447,52,9.0,495,88.8,86.7,57,"[91, 10, 2, 5, 11, 12]",True,320834.0,,,,,92.0,76.2,19.0,49.9,True,,,SecondHalf,SavedShot,Successful,,,,Left,,,,,,451.0,,,,,,,,,,1.0,,,,,49.9,,,,76.2,92.0,,,,19.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2890879847.0,451,52,9.0,957,8.0,23.8,57,"[91, 58]",True,366116.0,,,,,,,,,,,,SecondHalf,Save,Successful,,,,Back,,,,,,447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880027.0,450,52,33.0,495,72.7,100.0,57,"[91, 212, 35, 38, 216]",True,427283.0,59.3,97.7,,,,,,,,,,SecondHalf,Pass,Successful,3.3,97.7,14.2,Left,59.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880047.0,451,52,34.0,495,54.1,94.3,57,"[91, 117, 30, 35, 38, 216, 218]",True,349932.0,38.1,73.8,,,,,,,,,,SecondHalf,Pass,Successful,3.83,73.8,21.8,Back,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880063.0,452,52,36.0,495,37.3,69.1,57,"[91, 117, 30, 35, 38, 216, 218]",True,137512.0,35.8,38.4,,,,,,,,,,SecondHalf,Pass,Successful,4.64,38.4,20.9,Back,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880083.0,453,52,40.0,495,37.7,37.6,57,"[91, 117, 30, 35, 37, 216, 218]",True,362434.0,36.0,65.5,,,,,,,,,,SecondHalf,Pass,Successful,1.66,65.5,19.1,Back,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880117.0,454,52,42.0,495,35.6,71.2,57,"[91, 120, 124, 128, 36, 38, 217, 218]",True,137512.0,76.4,36.9,,,,,,,,,,SecondHalf,Pass,Unsuccessful,5.78,36.9,48.8,Center,76.4,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880105.0,453,52,45.0,957,18.9,63.4,57,"[197, 200]",False,296319.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,,Back,,,,,,455.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880125.0,455,52,45.0,495,81.1,36.6,57,"[198, 199]",False,433572.0,,,,,,,,,,,,SecondHalf,Aerial,Unsuccessful,,,,Center,,,,,,453.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880113.0,454,52,45.0,957,18.8,64.4,57,"[91, 94, 95, 57, 215]",True,296319.0,25.5,92.0,,,,,,,,,,SecondHalf,Clearance,Successful,1.21,92.0,20.0,Back,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880143.0,455,52,48.0,957,25.5,92.0,57,[93],False,109915.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880165.0,456,52,49.0,957,25.5,92.0,57,"[91, 117, 30, 35, 38, 215, 218]",True,109915.0,9.2,91.4,,,,,,,,,,SecondHalf,Pass,Successful,3.17,91.4,17.1,Back,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880169.0,457,52,53.0,957,9.2,93.9,57,"[91, 70]",True,479288.0,,,,,,,,,,,,SecondHalf,Dispossessed,Successful,,,,Back,,,,,,456.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880185.0,456,52,53.0,495,90.7,6.0,57,"[91, 143]",True,433572.0,,,,,,,,,,,,SecondHalf,Tackle,Successful,,,,Right,,,,,,457.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880259.0,459,53,4.0,957,9.9,100.0,58,"[91, 212, 36, 38, 215]",True,479288.0,23.9,93.2,,,,,,,,,,SecondHalf,Pass,Successful,5.9,93.2,15.9,Back,23.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880263.0,460,53,7.0,957,26.2,89.3,58,"[91, 69]",True,109915.0,,,,,,,,,,,,SecondHalf,BallTouch,Unsuccessful,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890885283.0,550,53,8.0,495,64.3,30.7,58,"[91, 120, 29, 36, 38, 217, 218]",True,486734.0,70.0,29.1,,,,,,,,,,SecondHalf,Pass,Unsuccessful,6.1,29.1,6.1,Center,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890885325.0,577,53,8.0,957,25.2,87.3,58,[91],True,109915.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880277.0,459,53,11.0,495,68.1,15.9,58,[93],False,486734.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880291.0,460,53,12.0,495,68.1,15.9,58,"[91, 119, 117, 30, 35, 38, 216, 218]",True,486734.0,62.9,14.2,,,,,,,,,,SecondHalf,Pass,Successful,3.35,14.2,5.6,Right,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880301.0,461,53,13.0,495,62.9,14.2,58,"[91, 120, 29, 36, 37, 217, 218]",True,320834.0,69.0,44.8,,,,,,,,,,SecondHalf,Pass,Unsuccessful,1.27,44.8,21.8,Center,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880321.0,461,53,15.0,957,26.0,48.5,58,"[91, 117, 30, 35, 38, 215, 218]",True,366116.0,22.3,39.1,,,,,,,,,,SecondHalf,Pass,Successful,4.17,39.1,7.5,Back,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880353.0,463,53,17.0,957,21.2,37.4,58,[93],False,415277.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880349.0,462,53,17.0,957,20.4,38.5,58,"[91, 118, 120, 29, 36, 37, 215, 218]",True,415277.0,23.1,38.9,,,,,,,,,,SecondHalf,Pass,Unsuccessful,0.1,38.9,2.8,Back,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880329.0,463,53,18.0,495,74.8,60.5,58,[91],True,404776.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880393.0,464,53,19.0,957,36.8,44.2,58,"[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,80464.0,75.0,10.6,,,,,,,,,,SecondHalf,Pass,Successful,5.77,10.6,46.2,Right,75.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880399.0,465,53,27.0,957,86.2,25.2,58,"[91, 53]",True,426050.0,,,,,,,,,,,,SecondHalf,TakeOn,Unsuccessful,,,,Center,,,,,,464.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880407.0,464,53,27.0,495,13.8,74.8,58,"[91, 142]",True,349932.0,,,,,,,,,,,,SecondHalf,Tackle,Unsuccessful,,,,Back,,,,,,465.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880457.0,466,53,33.0,957,82.8,17.6,58,"[91, 119, 117, 30, 35, 38, 216, 218]",True,366116.0,66.1,16.1,,,,,,,,,,SecondHalf,Pass,Successful,3.2,16.1,17.6,Right,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880485.0,467,53,35.0,957,66.1,16.1,58,"[91, 119, 117, 30, 35, 37, 216, 218]",True,415277.0,64.3,36.6,,,,,,,,,,SecondHalf,Pass,Successful,1.71,36.6,14.1,Center,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880719.0,471,54,18.0,957,69.7,20.1,59,"[91, 119, 117, 30, 35, 37, 216, 218]",True,415277.0,51.7,31.3,,,,,,,,,,SecondHalf,Pass,Successful,2.76,31.3,20.4,Center,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880731.0,472,54,19.0,957,51.7,31.3,59,"[91, 119, 117, 30, 36, 37, 216, 218]",True,467913.0,54.0,53.4,,,,,,,,,,SecondHalf,Pass,Successful,1.41,53.4,15.2,Center,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880741.0,473,54,21.0,957,54.0,53.6,59,"[91, 119, 117, 30, 36, 38, 216, 218]",True,296319.0,57.0,33.7,,,,,,,,,,SecondHalf,Pass,Successful,4.94,33.7,13.9,Center,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880759.0,474,54,24.0,957,57.0,29.5,59,"[91, 119, 117, 30, 35, 38, 216, 218]",True,80464.0,56.0,5.8,,,,,,,,,,SecondHalf,Pass,Successful,4.65,5.8,16.2,Right,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880781.0,475,54,26.0,957,56.0,5.8,59,"[91, 119, 117, 30, 36, 38, 216, 218]",True,415277.0,64.4,2.8,,,,,,,,,,SecondHalf,Pass,Successful,6.06,2.8,9.1,Right,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880789.0,476,54,29.0,957,62.0,2.4,59,"[91, 70]",True,366116.0,,,,,,,,,,,,SecondHalf,Dispossessed,Successful,,,,Right,,,,,,468.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880799.0,468,54,29.0,495,38.0,97.6,59,"[91, 143]",True,427283.0,,,,,,,,,,,,SecondHalf,Tackle,Successful,,,,Back,,,,,,476.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880839.0,478,54,34.0,957,64.8,0.0,59,"[91, 212, 35, 37, 216]",True,366116.0,41.5,5.8,,,,,,,,,,SecondHalf,Pass,Successful,2.93,5.8,25.0,Back,41.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880863.0,479,54,38.0,957,42.5,15.5,59,"[91, 117, 30, 36, 37, 216, 218]",True,467913.0,44.4,48.8,,,,,,,,,,SecondHalf,Pass,Successful,1.48,48.8,22.7,Back,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880881.0,480,54,42.0,957,46.6,57.8,59,"[91, 119, 117, 30, 36, 38, 216, 218]",True,296319.0,65.0,53.9,,,,,,,,,,SecondHalf,Pass,Successful,6.15,53.9,19.5,Center,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880885.0,481,54,46.0,957,61.0,58.4,59,"[91, 63]",True,447689.0,,,,,,,,,,,,SecondHalf,Foul,Successful,,,,Center,,,,,1.0,470.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890880891.0,470,54,46.0,495,39.0,41.6,59,[64],False,486734.0,,,,,,,,,,,,SecondHalf,Foul,Unsuccessful,,,,Back,,,,,1.0,481.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890881095.0,482,55,17.0,957,56.6,65.4,60,"[91, 119, 117, 30, 132, 35, 38, 216, 218]",True,296319.0,54.2,44.0,,,,,,,,,,SecondHalf,Pass,Successful,4.54,44.0,14.8,Center,54.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890881117.0,483,55,20.0,957,54.5,38.9,60,"[91, 119, 117, 30, 35, 38, 216, 218]",True,80464.0,54.3,16.1,,,,,,,,,,SecondHalf,Pass,Successful,4.7,16.1,15.5,Right,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890881141.0,484,55,23.0,957,54.6,16.7,60,"[91, 117, 30, 35, 37, 216, 218]",True,415277.0,45.6,30.6,,,,,,,,,,SecondHalf,Pass,Successful,2.36,30.6,13.4,Back,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890881159.0,485,55,26.0,957,45.1,34.0,60,"[91, 117, 30, 36, 37, 216, 218]",True,467913.0,46.7,59.1,,,,,,,,,,SecondHalf,Pass,Successful,1.47,59.1,17.2,Back,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890881205.0,486,55,29.0,957,48.8,64.9,60,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,296319.0,70.2,95.9,,,,,,,,,,SecondHalf,Pass,Successful,0.75,95.9,30.8,Left,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890881233.0,487,55,34.0,957,78.6,95.9,60,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,109915.0,93.9,90.6,,,,,,,,,,SecondHalf,Pass,Successful,6.06,90.6,16.5,Left,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890881239.0,488,55,36.0,957,93.9,90.6,60,"[91, 138, 126, 35, 38, 217, 218]",True,479288.0,93.6,66.0,,,,,,,,,,SecondHalf,Pass,Unsuccessful,4.69,66.0,16.7,Center,93.6,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
