id,event_id,minute,second,team_id,x,y,expanded_minute,satisfiedEventsTypes,is_touch,player_id,end_x,end_y,blocked_x,blocked_y,goal_mouth_z,goal_mouth_y,is_shot,relatedEventId,relatedPlayerId,card_type,is_goal,period_display_name,type_display_name,outcome_type_display_name,Zone,Angle,Length,PassEndY,PassEndX,Longball,ThrowIn,HeadPass,Chipped,Offensive,OppositeRelatedEvent,Defensive,LeadingToAttempt,OutOfBoxCentre,RegularPlay,BlockedY,BlockedX,Blocked,RightFoot,GoalMouthY,LowLeft,IndividualPlay,GoalMouthZ,OutfielderBlock,LayOff,Foul,FreekickTaken,StandingSave,ShotAssist,KeyPass,Assisted,BoxRight,RelatedEventId,MissLeft,LeftFoot,GoalKick,Cross,Head,OverRun,DivingSave,Hands,ParriedSafe,KeeperSaveObox,MissRight,CornerTaken,IntentionalAssist,BoxCentre,FirstTouch,SetPiece,BigChanceCreated,BigChance,LastMan,Yellow,DirectFreekick,MissHigh,BoxLeft,KeeperSaveInTheBox,AerialFoul,Volley,FastBreak,LowRight,KeeperThrow,HighClaim,HighRight,FromCorner,SmallBoxRight,LowCentre,PlayerPosition,JerseyNumber,FormationSlot,Throughball,KeeperMissed,Penalty,PenaltyShootoutConcededGK,KeeperSaved
2889543511.0,500,51,10,495,41.4,69.6,53,[93],False,404776.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889543577.0,501,51,13,495,71.4,56.5,53,"[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,404776.0,86.2,63.6,,,,,,,,,,SecondHalf,Pass,Successful,Center,0.3,16.3,63.6,86.2,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889543581.0,502,51,14,495,86.2,63.6,53,"[91, 9, 10, 1, 4, 12]",True,427283.0,,,97.8,52.9,13.3,47.4,True,501.0,404776.0,,,SecondHalf,SavedShot,Successful,Center,,,,,,,,,,449.0,,,,,52.9,97.8,,1.0,47.4,,,13.3,,,,,,,,1.0,,501.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
2889543619.0,449,51,14,977,2.9,47.1,53,"[91, 109, 113, 112, 83, 77, 79, 81]",True,458315.0,,,,,,,,,,,,SecondHalf,Save,Successful,Back,,,,,,,,,,502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
2889543637.0,450,51,16,977,5.2,52.2,53,[122],False,458315.0,,,,,,,,,,,,SecondHalf,CornerAwarded,Unsuccessful,Back,,,,,,,,,,503.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889543607.0,503,51,16,495,94.8,47.8,53,[122],False,427283.0,,,,,,,,,,,,SecondHalf,CornerAwarded,Successful,Center,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544073.0,504,52,8,495,99.5,0.5,54,"[91, 137, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,320834.0,95.1,40.6,,,,,,,,,,SecondHalf,Pass,Unsuccessful,Center,1.74,27.7,40.6,95.1,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544087.0,451,52,11,977,5.6,65.7,54,"[91, 94, 95, 57, 215]",True,298510.0,11.8,79.6,,,,,,,,,,SecondHalf,Clearance,Successful,Back,0.97,11.5,79.6,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544105.0,452,52,13,977,10.6,81.8,54,[93],False,299451.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544143.0,453,52,15,977,12.8,82.9,54,"[91, 117, 30, 35, 38, 215, 218]",True,299451.0,6.3,80.6,,,,,,,,,,SecondHalf,Pass,Successful,Back,3.37,7.0,80.6,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544157.0,454,52,17,977,6.4,80.6,54,"[91, 120, 128, 36, 38, 216, 218]",True,454408.0,56.7,54.5,,,,,,,,,,SecondHalf,Pass,Unsuccessful,Center,5.96,55.7,54.5,56.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544169.0,507,52,18,495,44.5,45.3,54,"[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,349932.0,53.1,35.1,,,,,,,,,,SecondHalf,Pass,Successful,Center,5.63,11.4,35.1,53.1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544177.0,508,52,20,495,53.1,35.1,54,"[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,137512.0,56.1,24.6,,,,,,,,,,SecondHalf,Pass,Successful,Center,5.13,7.8,24.6,56.1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544181.0,509,52,21,495,56.0,24.4,54,[93],False,404776.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544229.0,510,52,25,495,55.1,28.2,54,"[91, 63]",True,404776.0,,,,,,,,,,,,SecondHalf,Foul,Successful,Center,,,,,,,,,1.0,457.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544221.0,457,52,25,977,44.9,71.8,54,[64],False,425338.0,,,,,,,,,,,,SecondHalf,Foul,Unsuccessful,Back,,,,,,,,,,510.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544281.0,511,52,27,495,46.8,50.7,54,"[91, 119, 117, 30, 132, 36, 37, 216, 218]",True,404776.0,52.3,70.2,,,,,,,,,,SecondHalf,Pass,Successful,Center,1.16,14.5,70.2,52.3,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544355.0,512,52,36,495,68.7,95.4,54,"[91, 119, 117, 30, 35, 38, 216, 218]",True,427283.0,63.0,86.1,,,,,,,,,,SecondHalf,Pass,Successful,Left,3.95,8.7,86.1,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544377.0,458,52,38,977,26.3,33.9,54,[55],False,425338.0,,,,,,,,,,,,SecondHalf,Challenge,Unsuccessful,Back,,,,,,,,,,513.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544389.0,513,52,38,495,73.7,66.1,54,"[91, 54]",True,349932.0,,,,,,,,,,,,SecondHalf,TakeOn,Successful,Center,,,,,,,,,1.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544411.0,514,52,39,495,84.4,67.0,54,"[91, 120, 29, 36, 38, 217, 218]",True,349932.0,84.6,54.1,,,,,,,,,,SecondHalf,Pass,Unsuccessful,Center,4.74,8.8,54.1,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544399.0,459,52,42,977,15.4,45.9,54,"[91, 101, 102, 56]",True,396976.0,,,,,,,,,,,,SecondHalf,Interception,Successful,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544419.0,460,52,44,977,33.0,36.9,54,[93],False,396976.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544433.0,461,52,45,977,34.5,34.5,54,"[91, 118, 120, 29, 36, 38, 216, 218]",True,396976.0,43.0,21.0,,,,,,,,,,SecondHalf,Pass,Unsuccessful,Back,5.48,12.8,21.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544453.0,515,52,48,495,57.0,79.0,54,"[91, 101, 56]",True,404776.0,,,,,,,,,,,,SecondHalf,Interception,Successful,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544487.0,462,52,50,977,25.1,7.1,54,"[91, 94, 95, 216]",True,262409.0,41.1,0.0,,,,,,,,,,SecondHalf,Clearance,Successful,Back,5.93,17.9,0.0,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544597.0,517,53,2,495,59.0,100.0,55,"[91, 212, 36, 38, 216]",True,349932.0,60.8,89.2,,,,,,,,,,SecondHalf,Pass,Successful,Left,4.93,8.6,89.2,60.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544613.0,518,53,4,495,60.8,89.2,55,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,404776.0,67.2,87.4,,,,,,,,,,SecondHalf,Pass,Successful,Left,6.1,6.8,87.4,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544617.0,519,53,5,495,74.0,80.2,55,"[91, 70]",True,427283.0,,,,,,,,,,,,SecondHalf,Dispossessed,Successful,Left,,,,,,,,,1.0,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544683.0,464,53,5,977,26.0,19.8,55,"[91, 143]",True,425338.0,,,,,,,,,,,,SecondHalf,Tackle,Successful,Back,,,,,,,,,,519.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544927.0,467,53,34,977,15.5,50.1,55,[93],False,458315.0,,,,,,,,,,,,SecondHalf,KeeperPickup,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544941.0,468,53,35,977,15.5,50.1,55,"[91, 36, 38, 215, 218]",True,458315.0,22.5,33.9,,,,,,,,,,SecondHalf,Pass,Successful,Back,5.3,13.2,33.9,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
2889544947.0,469,53,37,977,22.6,33.9,55,"[91, 117, 30, 36, 37, 215, 218]",True,247815.0,31.1,45.2,,,,,,,,,,SecondHalf,Pass,Successful,Back,0.71,11.8,45.2,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889544981.0,470,53,37,977,31.1,45.2,55,"[91, 117, 30, 35, 38, 215, 218]",True,425338.0,23.3,33.3,,,,,,,,,,SecondHalf,Pass,Successful,Back,3.92,11.5,33.3,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545051.0,471,53,42,977,29.5,37.1,55,"[91, 117, 30, 35, 37, 215, 218]",True,247815.0,29.1,49.3,,,,,,,,,,SecondHalf,Pass,Successful,Back,1.62,8.3,49.3,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545063.0,472,53,46,977,32.4,54.5,55,"[91, 117, 30, 36, 37, 216, 218]",True,425338.0,40.7,67.3,,,,,,,,,,SecondHalf,Pass,Successful,Back,0.78,12.3,67.3,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545105.0,473,53,47,977,40.4,64.5,55,"[91, 117, 30, 36, 38, 216, 218]",True,136824.0,47.5,45.8,,,,,,,,,,SecondHalf,Pass,Successful,Back,5.24,14.7,45.8,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545117.0,474,53,49,977,47.5,45.8,55,"[91, 117, 30, 35, 38, 216, 218]",True,404109.0,37.5,25.5,,,,,,,,,,SecondHalf,Pass,Successful,Back,4.06,17.3,25.5,37.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545165.0,475,53,54,977,44.2,25.2,55,"[91, 63]",True,247815.0,,,,,,,,,,,,SecondHalf,Foul,Successful,Back,,,,,,,,,1.0,521.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545155.0,521,53,54,495,55.8,74.8,55,[64],False,346110.0,,,,,,,,,,,,SecondHalf,Foul,Unsuccessful,Center,,,,,,,,,,475.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545255.0,476,54,0,977,44.3,21.7,56,"[91, 117, 30, 132, 36, 37, 216, 218]",True,425338.0,46.4,47.2,,,,,,,,,,SecondHalf,Pass,Successful,Back,1.44,17.5,47.2,46.4,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545275.0,477,54,3,977,48.2,62.4,56,"[91, 117, 30, 35, 37, 216, 218]",True,404109.0,38.8,71.5,,,,,,,,,,SecondHalf,Pass,Successful,Back,2.58,11.6,71.5,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545297.0,478,54,5,977,38.8,70.6,56,"[91, 117, 30, 36, 38, 216, 218]",True,396976.0,47.7,44.2,,,,,,,,,,SecondHalf,Pass,Successful,Back,5.19,20.2,44.2,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545339.0,479,54,8,977,46.5,50.0,56,"[91, 117, 30, 35, 37, 216, 218]",True,425338.0,34.5,63.6,,,,,,,,,,SecondHalf,Pass,Successful,Back,2.51,15.6,63.6,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545393.0,480,54,12,977,37.0,59.4,56,"[91, 117, 30, 36, 38, 216, 218]",True,396976.0,38.8,27.9,,,,,,,,,,SecondHalf,Pass,Successful,Back,4.8,21.5,27.9,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545443.0,481,54,17,977,41.9,31.0,56,"[91, 117, 30, 36, 37, 216, 218]",True,247815.0,43.5,56.6,,,,,,,,,,SecondHalf,Pass,Successful,Back,1.47,17.5,56.6,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545461.0,482,54,21,977,48.6,54.3,56,"[91, 117, 30, 35, 38, 216, 218]",True,396976.0,44.0,34.8,,,,,,,,,,SecondHalf,Pass,Successful,Back,4.36,14.1,34.8,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545519.0,483,54,23,977,41.8,33.3,56,"[91, 117, 30, 36, 38, 216, 218]",True,247815.0,46.9,9.2,,,,,,,,,,SecondHalf,Pass,Successful,Back,5.03,17.2,9.2,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545547.0,484,54,28,977,54.4,48.1,56,"[91, 119, 117, 30, 36, 37, 216, 218]",True,136824.0,63.1,82.0,,,,,,,,,,SecondHalf,Pass,Successful,Left,1.19,24.8,82.0,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545593.0,485,54,30,977,63.8,82.0,56,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,454408.0,72.3,90.2,,,,,,,,,,SecondHalf,Pass,Successful,Left,0.56,10.5,90.2,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545619.0,486,54,36,977,91.0,88.1,56,"[91, 138, 124, 126, 36, 38, 217, 218]",True,404109.0,100.0,48.1,,,,,,,,,,SecondHalf,Pass,Unsuccessful,Center,5.08,29.2,48.1,100.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545777.0,528,54,51,495,4.1,50.7,56,"[91, 117, 30, 36, 37, 215, 218]",True,136220.0,9.1,65.4,,,,,,,,,,SecondHalf,Pass,Successful,Back,1.09,11.3,65.4,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545807.0,529,54,52,495,9.1,65.4,56,"[91, 117, 127, 36, 37, 216, 218]",True,137512.0,35.2,94.0,,,,,,,,,,SecondHalf,Pass,Successful,Back,0.62,33.6,94.0,35.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545817.0,530,54,54,495,48.1,96.7,56,"[91, 119, 117, 30, 36, 38, 216, 218]",True,349932.0,63.0,86.9,,,,,,,,,,SecondHalf,Pass,Successful,Left,5.88,17.0,86.9,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545843.0,531,54,56,495,55.8,85.6,56,"[91, 117, 30, 35, 38, 216, 218]",True,427283.0,47.0,75.7,,,,,,,,,,SecondHalf,Pass,Successful,Back,3.77,11.4,75.7,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545855.0,532,54,58,495,46.8,66.4,56,"[91, 117, 30, 124, 35, 38, 216, 218]",True,404776.0,42.2,31.2,,,,,,,,,,SecondHalf,Pass,Successful,Back,4.51,24.4,31.2,42.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545875.0,533,54,59,495,42.2,31.2,56,"[91, 119, 117, 30, 36, 38, 216, 218]",True,362434.0,53.7,5.7,,,,,,,,,,SecondHalf,Pass,Successful,Right,5.32,21.1,5.7,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545897.0,534,55,1,495,53.7,5.7,57,"[91, 119, 117, 30, 36, 38, 216, 218]",True,320834.0,64.6,2.1,,,,,,,,,,SecondHalf,Pass,Successful,Right,6.07,11.7,2.1,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545927.0,535,55,3,495,64.6,2.1,57,"[91, 120, 124, 128, 36, 37, 217, 218]",True,317541.0,90.7,32.1,,,,,,,,,,SecondHalf,Pass,Unsuccessful,Center,0.64,34.2,32.1,90.7,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889545943.0,488,55,8,977,6.7,71.5,57,[93],False,458315.0,,,,,,,,,,,,SecondHalf,KeeperPickup,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546069.0,489,55,23,977,12.1,56.3,57,"[91, 36, 37, 215, 218]",True,458315.0,13.9,71.7,,,,,,,,,,SecondHalf,Pass,Successful,Back,1.39,10.6,71.7,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
2889546137.0,490,55,33,977,32.2,64.9,57,"[91, 117, 30, 36, 38, 215, 218]",True,396976.0,32.9,34.8,,,,,,,,,,SecondHalf,Pass,Successful,Back,4.75,20.5,34.8,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546147.0,491,55,37,977,32.9,34.8,57,"[91, 117, 30, 35, 37, 215, 218]",True,247815.0,31.9,60.3,,,,,,,,,,SecondHalf,Pass,Successful,Back,1.63,17.4,60.3,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546193.0,492,55,39,977,33.4,61.5,57,"[91, 117, 30, 35, 38, 215, 218]",True,396976.0,32.9,38.5,,,,,,,,,,SecondHalf,Pass,Successful,Back,4.68,15.6,38.5,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546201.0,493,55,45,977,33.4,38.6,57,"[91, 117, 30, 35, 37, 215, 218]",True,247815.0,25.3,63.1,,,,,,,,,,SecondHalf,Pass,Successful,Back,2.04,18.7,63.1,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546255.0,494,55,46,977,25.3,63.1,57,"[91, 117, 30, 35, 38, 215, 218]",True,396976.0,11.8,41.5,,,,,,,,,,SecondHalf,Pass,Successful,Back,3.94,20.4,41.5,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546279.0,495,55,50,977,11.8,41.5,57,"[91, 120, 128, 36, 37, 217, 218]",True,458315.0,69.7,43.1,,,,,,,,,,SecondHalf,Pass,Unsuccessful,Center,0.02,60.8,43.1,69.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546307.0,536,55,53,495,23.1,56.5,57,"[91, 94, 95, 57, 215]",True,137512.0,32.7,51.7,,,,,,,,,,SecondHalf,Clearance,Successful,Back,5.97,10.6,51.7,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546321.0,496,55,55,977,70.4,41.6,57,"[91, 54]",True,299451.0,,,,,,,,,,,,SecondHalf,TakeOn,Successful,Center,,,,,,,,,1.0,537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546319.0,537,55,55,495,29.6,58.4,57,[55],False,486734.0,,,,,,,,,,,,SecondHalf,Challenge,Unsuccessful,Back,,,,,,,,,,496.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546323.0,497,55,56,977,69.2,32.5,57,"[91, 120, 29, 35, 38, 217, 218]",True,299451.0,67.6,13.8,,,,,,,,,,SecondHalf,Pass,Unsuccessful,Right,4.58,12.8,13.8,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546331.0,538,55,57,495,25.3,89.5,57,[93],False,362434.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546349.0,539,55,59,495,30.7,88.0,57,"[91, 120, 29, 36, 37, 216, 218]",True,362434.0,56.5,97.6,,,,,,,,,,SecondHalf,Pass,Unsuccessful,Left,0.24,27.9,97.6,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546375.0,498,56,4,977,43.5,19.4,58,"[91, 69]",True,262409.0,,,,,,,,,,,,SecondHalf,BallTouch,Unsuccessful,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546381.0,540,56,5,495,48.2,89.5,58,"[91, 117, 30, 35, 38, 216, 218]",True,427283.0,45.2,71.4,,,,,,,,,,SecondHalf,Pass,Successful,Back,4.46,12.7,71.4,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546429.0,541,56,6,495,49.1,60.0,58,"[91, 119, 117, 30, 36, 38, 216, 218]",True,486734.0,57.6,25.5,,,,,,,,,,SecondHalf,Pass,Successful,Center,5.08,25.1,25.5,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546431.0,542,56,9,495,68.8,20.2,58,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,320834.0,83.6,8.1,,,,,,,,,,SecondHalf,Pass,Successful,Right,5.8,17.6,8.1,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889546469.0,543,56,11,495,86.0,9.7,58,"[91, 137, 124, 126, 36, 37, 217, 218]",True,317541.0,99.5,46.6,,,,,,,,,,SecondHalf,Pass,Unsuccessful,Center,1.06,28.8,46.6,99.5,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
